Rk,Player,Pos,Tm,City,Cap Hit,year
,James Washington,WR,PIT,Pittsburgh,480000,2018
,Marcus Davenport,DE,NOR,New Orleans,480000,2018
,Keishawn Bierria,ILB,DEN,Denver,480000,2018
,Shaun Wilson,RB,TAM,Tampa,480000,2018
,Derwin James,SS,LAC,Los Angeles,480000,2018
,Kolton Miller,OT,OAK,Oakland,480000,2018
,P.J. Hall,DT,OAK,Oakland,480000,2018
,Ifeadi Odenigbo,DE,ARI,Arizona,480000,2018
,Trenton Cannon,RB,NYJ,NY Jets,480000,2018
,Austin Corbett,C,CLE,Cleveland,480000,2018
,Kalen Ballage,RB,MIA,Miami,480000,2018
,Jordan Wilkins,RB,IND,Indianapolis,480000,2018
,Michael Dickson,P,SEA,Seattle,480000,2018
,Isaiah Oliver,CB,ATL,Atlanta,480000,2018
,DeAndre Carter,WR,2TM,#N/A,480000,2018
,James Crawford,LB,GNB,Green Bay,480000,2018
,Cameron Batson,WR,TEN,Tennessee,480000,2018
,Phillip Lindsay,RB,DEN,Denver,480000,2018
,Jack Cichy,ILB,TAM,Tampa,480000,2018
,Denzel Ward,CB,CLE,Cleveland,480000,2018
,Ja'Whaun Bentley,ILB,NWE,New England,480000,2018
,Taven Bryan,DT,JAX,Jacksonville,480000,2018
,John Franklin-Myers,DE,LAR,Los Angeles,480000,2018
,Roc Thomas,RB,MIN,Minnesota,480000,2018
,Equanimeous St. Brown,WR,GNB,Green Bay,480000,2018
,Brett Maher,K,DAL,Dallas,480000,2018
,J.C. Jackson,DB,NWE,New England,480000,2018
,Calvin Ridley,WR,ATL,Atlanta,480000,2018
,Sony Michel,RB,NWE,New England,480000,2018
,Rico Gathers,TE,DAL,Dallas,480000,2018
,Anthony Averett,CB,BAL,Baltimore,480000,2018
,Kyzir White,S,LAC,Los Angeles,480000,2018
,Bradley Bozeman,C,BAL,Baltimore,480000,2018
,Kenny Young,LB,BAL,Baltimore,480000,2018
,Brandon Powell,WR,DET,Detroit,480000,2018
,Leighton Vander Esch,OLB,DAL,Dallas,480000,2018
,Keke Coutee,WR,HOU,Houston,480000,2018
,Saquon Barkley,RB,NYG,NY Giants,480000,2018
,Kamrin Moore,CB,NYG,NY Giants,480000,2018
,Andre Smith,ILB,CAR,Carolina,480000,2018
,Gregory Howell,RB,HOU,Houston,480000,2018
,Jordan Akins,TE,HOU,Houston,480000,2018
,Fadol Brown,DE,2TM,#N/A,480000,2018
,Roquan Smith,ILB,CHI,Chicago,480000,2018
,J.T. Gray,DB,NOR,New Orleans,480000,2018
,Trevor Daniel,P,HOU,Houston,480000,2018
,Tim Settle,DT,WAS,Washington,480000,2018
,B.J. Hill,DT,NYG,NY Giants,480000,2018
,Jacob Martin,LB,SEA,Seattle,480000,2018
,Mike Gesicki,TE,MIA,Miami,480000,2018
,Logan Cooke,P,JAX,Jacksonville,480000,2018
,Chukwuma Okorafor,OT,PIT,Pittsburgh,480000,2018
,Billy Price,C,CIN,Cincinnati,480000,2018
,Alexander Johnson,LB,DEN,Denver,480000,2018
,Darious Williams,CB,2TM,#N/A,480000,2018
,Ricky Ortiz,FB,ATL,Atlanta,480000,2018
,Ryan Lewis,DB,BUF,Buffalo,480000,2018
,Johnny Mundt,TE,LAR,Los Angeles,480000,2018
,Marquis Haynes,OLB,CAR,Carolina,480000,2018
,Bruce Hector,DT,PHI,Philadelphia,480000,2018
,Rasheem Green,DT,SEA,Seattle,480000,2018
,Quenton Nelson,OG,IND,Indianapolis,480000,2018
,Tremaine Edmunds,ILB,BUF,Buffalo,480000,2018
,Kevin Toliver,DB,CHI,Chicago,480000,2018
,Corey Bojorquez,P,BUF,Buffalo,480000,2018
,Jake Butt,TE,DEN,Denver,480000,2018
,Dorian O'Daniel,OLB,KAN,Kansas City,480000,2018
,Matt Dickerson,DE,TEN,Tennessee,480000,2018
,Darius Leonard,LB,IND,Indianapolis,480000,2018
,Brandon Zylstra,WR,MIN,Minnesota,480000,2018
,Sharif Finch,LB,TEN,Tennessee,480000,2018
,Dee Virgin,CB,DET,Detroit,480000,2018
,Ronnie Harrison,SS,JAX,Jacksonville,480000,2018
,Geron Christian,OT,WAS,Washington,480000,2018
,Damion Ratley,WR,CLE,Cleveland,480000,2018
,Taron Johnson,CB,BUF,Buffalo,480000,2018
,Korey Cunningham,OT,ARI,Arizona,480000,2018
,Charvarius Ward,DB,KAN,Kansas City,480000,2018
,Daron Payne,DT,WAS,Washington,480000,2018
,Duke Ejiofor,DE,HOU,Houston,480000,2018
,Richie James,WR,SFO,San Francisco,480000,2018
,Jordan Simmons,G,SEA,Seattle,480000,2018
,Isaac Yiadom,CB,DEN,Denver,480000,2018
,J'Mon Moore,WR,GNB,Green Bay,480000,2018
,Brian O'Neill,OT,MIN,Minnesota,480000,2018
,Buddy Howell,RB,HOU,Houston,480000,2018
,Kylie Fitts,DE,CHI,Chicago,480000,2018
,Ray-Ray McCloud,WR,BUF,Buffalo,480000,2018
,Brandon Parker,OT,OAK,Oakland,480000,2018
,Chad Thomas,DE,CLE,Cleveland,480000,2018
,T.J. Logan,RB,ARI,Arizona,480000,2018
,Hayden Hurst,TE,BAL,Baltimore,480000,2018
,Poona Ford,DT,SEA,Seattle,480000,2018
,Mike McGlinchey,OT,SFO,San Francisco,480000,2018
,Mason Schreck,TE,CIN,Cincinnati,480000,2018
,Frankie Luvu,LB,NYJ,NY Jets,480000,2018
,Tavierre Thomas,DB,CLE,Cleveland,480000,2018
,Shaquem Griffin,OLB,SEA,Seattle,480000,2018
,Chris Board,LB,BAL,Baltimore,480000,2018
,Emmanuel Ellerbee,LB,2TM,#N/A,480000,2018
,Lamar Jackson,QB,BAL,Baltimore,480000,2018
,Michael Gallup,WR,DAL,Dallas,480000,2018
,Justin Lawler,DE,LAR,Los Angeles,480000,2018
,Zeke Turner,S,ARI,Arizona,480000,2018
,Matthew Adams,LB,IND,Indianapolis,480000,2018
,Josey Jewell,ILB,DEN,Denver,480000,2018
,Vita Vea,DT,TAM,Tampa,480000,2018
,Josh Rosen,QB,ARI,Arizona,480000,2018
,DJ Chark,WR,JAX,Jacksonville,480000,2018
,Frank Ragnow,C,DET,Detroit,480000,2018
,Christian Kirk,WR,ARI,Arizona,480000,2018
,Orlando Brown,OT,BAL,Baltimore,480000,2018
,Jordan Thomas,TE,HOU,Houston,480000,2018
,Nick Nelson,CB,OAK,Oakland,480000,2018
,Will Hernandez,OG,NYG,NY Giants,480000,2018
,Oren Burks,ILB,GNB,Green Bay,480000,2018
,Harold Landry,OLB,TEN,Tennessee,480000,2018
,Holton Hill,CB,MIN,Minnesota,480000,2018
,Antwaun Woods,NT,DAL,Dallas,480000,2018
,Leon Jacobs,OLB,JAX,Jacksonville,480000,2018
,Dennis Gardeck,LB,ARI,Arizona,480000,2018
,Efe Obada,LB,CAR,Carolina,480000,2018
,Andrew Wylie,T,KAN,Kansas City,480000,2018
,Reggie Gilbert,LB,GNB,Green Bay,480000,2018
,A.J. Moore,DB,HOU,Houston,480000,2018
,Danny Johnson,CB,WAS,Washington,480000,2018
,Jessie Bates,FS,CIN,Cincinnati,480000,2018
,Alex Light,T,GNB,Green Bay,480000,2018
,Tre Flowers,SS,SEA,Seattle,480000,2018
,Wyatt Teller,OG,BUF,Buffalo,480000,2018
,Mark Walton,RB,CIN,Cincinnati,480000,2018
,Vyncint Smith,WR,HOU,Houston,480000,2018
,Detrez Newsome,RB,LAC,Los Angeles,480000,2018
,Aaron Stinnie,G,TEN,Tennessee,480000,2018
,Harrison Phillips,DT,BUF,Buffalo,480000,2018
,Natrell Jamerson,FS,2TM,#N/A,480000,2018
,Kemoko Turay,OLB,IND,Indianapolis,480000,2018
,DaeSean Hamilton,WR,DEN,Denver,480000,2018
,Jordan Whitehead,SS,TAM,Tampa,480000,2018
,George Odum,S,IND,Indianapolis,480000,2018
,Jalyn Holmes,DE,MIN,Minnesota,480000,2018
,Courtland Sutton,WR,DEN,Denver,480000,2018
,Daniel Carlson,K,2TM,#N/A,480000,2018
,John Kelly,RB,LAR,Los Angeles,480000,2018
,Auden Tate,WR,CIN,Cincinnati,480000,2018
,Jason Croom,TE,BUF,Buffalo,480000,2018
,Devante Downs,LB,MIN,Minnesota,480000,2018
,Josh Allen,QB,BUF,Buffalo,480000,2018
,Siran Neal,CB,BUF,Buffalo,480000,2018
,Armani Watts,FS,KAN,Kansas City,480000,2018
,Bilal Nichols,DT,CHI,Chicago,480000,2018
,Taylor Stallworth,DT,NOR,New Orleans,480000,2018
,Johnny Townsend,P,OAK,Oakland,480000,2018
,Dorance Armstrong,DE,DAL,Dallas,480000,2018
,Nyheim Hines,RB,IND,Indianapolis,480000,2018
,Trevon Young,DE,LAR,Los Angeles,480000,2018
,Tarvarius Moore,S,SFO,San Francisco,480000,2018
,Sam Hubbard,DE,CIN,Cincinnati,480000,2018
,Jullian Taylor,DT,SFO,San Francisco,480000,2018
,Sean Chandler,FS,NYG,NY Giants,480000,2018
,Jaire Alexander,CB,GNB,Green Bay,480000,2018
,Kerryon Johnson,RB,DET,Detroit,480000,2018
,Tyrell Crosby,OT,DET,Detroit,480000,2018
,Jaylen Samuels,RB,PIT,Pittsburgh,480000,2018
,Casey Dunn,C,WAS,Washington,480000,2018
,Sam Darnold,QB,NYJ,NY Jets,480000,2018
,Tre Herndon,CB,JAX,Jacksonville,480000,2018
,Terrell Edmunds,S,PIT,Pittsburgh,480000,2018
,Breeland Speaks,DE,KAN,Kansas City,480000,2018
,Joel Iyiegbuniwe,LB,CHI,Chicago,480000,2018
,Ben Niemann,LB,KAN,Kansas City,480000,2018
,Dante Pettis,WR,SFO,San Francisco,480000,2018
,Trent Sherfield,WR,ARI,Arizona,480000,2018
,Rashaan Evans,ILB,TEN,Tennessee,480000,2018
,Malik Jefferson,OLB,CIN,Cincinnati,480000,2018
,Jerome Baker,OLB,MIA,Miami,480000,2018
,Tra Carson,HB,2TM,#N/A,480000,2018
,Dallas Goedert,TE,PHI,Philadelphia,480000,2018
,Ito Smith,RB,ATL,Atlanta,480000,2018
,Mike Hughes,CB,MIN,Minnesota,480000,2018
,Martinas Rankin,OT,HOU,Houston,480000,2018
,Tracy Walker,S,DET,Detroit,480000,2018
,Jason Sanders,K,MIA,Miami,480000,2018
,Micah Kiser,ILB,LAR,Los Angeles,480000,2018
,Carlton Davis,CB,TAM,Tampa,480000,2018
,Javon Wims,WR,CHI,Chicago,480000,2018
,Donte Jackson,CB,CAR,Carolina,480000,2018
,Mason Cole,C,ARI,Arizona,480000,2018
,Troy Apke,S,WAS,Washington,480000,2018
,Sam Jones,OG,DEN,Denver,480000,2018
,Derrick Nnadi,DT,KAN,Kansas City,480000,2018
,Darius Phillips,CB,CIN,Cincinnati,480000,2018
,Tyler Conklin,TE,MIN,Minnesota,480000,2018
,Brandon Facyson,CB,LAC,Los Angeles,480000,2018
,Foyesade Oluokun,S,ATL,Atlanta,480000,2018
,Lorenzo Carter,DE,NYG,NY Giants,480000,2018
,Scott Quessenberry,C,LAC,Los Angeles,480000,2018
,Arden Key,DE,OAK,Oakland,480000,2018
,Nick Chubb,RB,CLE,Cleveland,480000,2018
,Brian Allen,C,LAR,Los Angeles,480000,2018
,Will Clapp,C,NOR,New Orleans,480000,2018
,Janarion Grant,WR,BAL,Baltimore,480000,2018
,James Daniels,C,CHI,Chicago,480000,2018
,Zaire Franklin,LB,IND,Indianapolis,480000,2018
,Justin Watson,WR,TAM,Tampa,480000,2018
,Deadrin Senat,DT,ATL,Atlanta,480000,2018
,Cornell Armstrong,CB,MIA,Miami,480000,2018
,Nathan Shepherd,DT,NYJ,NY Jets,480000,2018
,Joseph Noteboom,OT,LAR,Los Angeles,480000,2018
,Kyle Lauletta,QB,NYG,NY Giants,480000,2018
,Antonio Callaway,WR,CLE,Cleveland,480000,2018
,Hunter Bradley,LS,GNB,Green Bay,480000,2018
,Josh Sweat,DE,PHI,Philadelphia,480000,2018
,Chris Covington,LB,DAL,Dallas,480000,2018
,Skai Moore,OLB,IND,Indianapolis,480000,2018
,Will Dissly,TE,SEA,Seattle,480000,2018
,Braden Smith,OG,IND,Indianapolis,480000,2018
,Zach Pascal,WR,IND,Indianapolis,480000,2018
,Ian Thomas,TE,CAR,Carolina,480000,2018
,Chris Herndon,TE,NYJ,NY Jets,480000,2018
,Chase Edmonds,RB,ARI,Arizona,480000,2018
,Rashaad Penny,RB,SEA,Seattle,480000,2018
,Mark Andrews,TE,BAL,Baltimore,480000,2018
,Justin Jones,DT,LAC,Los Angeles,480000,2018
,Keionta Davis,DL,NWE,New England,480000,2018
,Parry Nickerson,CB,NYJ,NY Jets,480000,2018
,Justin Zimmer,DT,ATL,Atlanta,480000,2018
,Baker Mayfield,QB,CLE,Cleveland,480000,2018
,Cameron Johnston,P,PHI,Philadelphia,480000,2018
,Derrick Willies,WR,CLE,Cleveland,480000,2018
,Justin Murray,T,OAK,Oakland,480000,2018
,Tremon Smith,,KAN,Kansas City,480000,2018
,Justin Reid,FS,HOU,Houston,480000,2018
,JK Scott,P,GNB,Green Bay,480000,2018
,Avonte Maddox,CB,PHI,Philadelphia,480000,2018
,Ronald Jones,RB,TAM,Tampa,480000,2018
,Tae Davis,LB,NYG,NY Giants,480000,2018
,M.J. Stewart,CB,TAM,Tampa,480000,2018
,Peter Kalambayi,LB,HOU,Houston,480000,2018
,Zach Sieler,DE,BAL,Baltimore,480000,2018
,Alex Cappa,OT,TAM,Tampa,480000,2018
,Marquez Valdes-Scantling,WR,GNB,Green Bay,480000,2018
,D.J. Moore,WR,CAR,Carolina,480000,2018
,Chad Kelly,QB,DEN,Denver,480000,2018
,Anthony Firkser,TE,TEN,Tennessee,480000,2018
,Jermaine Carter,LB,CAR,Carolina,480000,2018
,Bradley Chubb,DE,DEN,Denver,480000,2018
,Adam Redmond,G,DAL,Dallas,480000,2018
,Durham Smythe,TE,MIA,Miami,480000,2018
,Corn Elder,CB,CAR,Carolina,480000,2018
,Brendan Mahon,G,CAR,Carolina,480000,2018
,Josh Jackson,CB,GNB,Green Bay,480000,2018
,Russell Gage,WR,ATL,Atlanta,480000,2018
,Robert Tonyan,TE,GNB,Green Bay,480000,2018
,Mike Boone,RB,MIN,Minnesota,480000,2018
,Greg Stroman,CB,WAS,Washington,480000,2018
,Austin Calitro,LB,SEA,Seattle,480000,2018
,Rashaan Gaulden,CB,CAR,Carolina,480000,2018
,Genard Avery,LB,CLE,Cleveland,480000,2018
,Da'Shawn Hand,DE,DET,Detroit,480000,2018
,Folorunso Fatukasi,DT,NYJ,NY Jets,480000,2018
,Marcus Kemp,WR,KAN,Kansas City,480000,2018
,Desmond Harrison,OL,CLE,Cleveland,480000,2018
,Connor Williams,OT,DAL,Dallas,480000,2018
,Shaun Dion Hamilton,LB,WAS,Washington,480000,2018
,Minkah Fitzpatrick,FS,MIA,Miami,480000,2018
,Adonis Alexander,,WAS,Washington,480000,2018
,Keion Crossen,CB,NWE,New England,480000,2018
1741,Keith Kirkwood,WR,NOR,New Orleans,476000,2018
1742,Trent Sieg,LS,OAK,Oakland,471765,2018
1743,Oday Aboushi,OT,ARI,Arizona,464710,2018
1744,Ray-Ray Armstrong,LB,2TM,#N/A,464706,2018
,Austin Pasztor,OL,TEN,Tennessee,464706,2018
1746,David Sharpe,OT,2TM,#N/A,457059,2018
,Eric Lee,LB,DET,Detroit,457059,2018
,Daeshon Hall,DE,PHI,Philadelphia,457059,2018
1749,Carroll Phillips,OLB,IND,Indianapolis,457058,2018
1750,Blake Bell,TE,JAX,Jacksonville,456176,2018
,Bennie Fowler,WR,NYG,NY Giants,456176,2018
,Josh Keyes,LB,HOU,Houston,456176,2018
1753,Roderick Johnson,OT,HOU,Houston,451765,2018
1754,Jojo Natson,WR,LAR,Los Angeles,451760,2018
,Deante Burton,WR,2TM,#N/A,451760,2018
,Ike Boettger,G,BUF,Buffalo,451760,2018
,Keenan Reynolds,RB,SEA,Seattle,451760,2018
,Trey Quinn,WR,WAS,Washington,451760,2018
1759,Brian Mihalik,DE,NYG,NY Giants,444706,2018
,Evan Boehm,C,IND,Indianapolis,444706,2018
,Matt Lengel,TE,CIN,Cincinnati,444706,2018
1762,Austin Howard,T,WAS,Washington,430588,2018
1763,Treyvon Hester,DT,PHI,Philadelphia,424412,2018
1764,Greg Joseph,K,CLE,Cleveland,423529,2018
,D'Juan Hines,LB,CLE,Cleveland,423529,2018
1766,Sam Ficken,K,LAR,Los Angeles,423525,2018
1767,Treston Decoud,CB,DAL,Dallas,418235,2018
,Matt Barkley,QB,BUF,Buffalo,418235,2018
,Terrelle Pryor,QB,2TM,#N/A,418235,2018
,Colton Schmidt,P,BUF,Buffalo,418235,2018
1771,Brandon Marshall,WR,SEA,Seattle,417941,2018
1772,Tony Lippett,WR,NYG,NY Giants,414706,2018
,Chaz Green,OT,OAK,Oakland,414706,2018
1774,Devante Bond,OLB,TAM,Tampa,407647,2018
1775,Pharoh Cooper,WR,2TM,#N/A,406941,2018
1776,Tony Brown,CB,GNB,Green Bay,395294,2018
,Andrew Adams,FS,TAM,Tampa,395294,2018
1778,J.D. McKissic,WR,SEA,Seattle,393000,2018
,Dan Vitale,FB,GNB,Green Bay,393000,2018
,Trevor Davis,WR,GNB,Green Bay,393000,2018
,Byron Marshall,RB,WAS,Washington,393000,2018
,Jake Brendel,C,MIA,Miami,393000,2018
1783,Michael Tyson,FS,HOU,Houston,391765,2018
1784,Jermaine Grace,LB,SEA,Seattle,388412,2018
1785,Elijah McGuire,RB,NYJ,NY Jets,378000,2018
,Joshua Holsey,CB,WAS,Washington,378000,2018
,Noah Brown,WR,DAL,Dallas,378000,2018
,Andy Jones,WR,DET,Detroit,378000,2018
1789,Leonard Johnson,CB,ARI,Arizona,376765,2018
1790,Hayes Pullard,ILB,LAC,Los Angeles,373235,2018
1791,Bruce Ellington,WR,2TM,#N/A,371765,2018
,Luke Bowanko,C,WAS,Washington,371765,2018
,Kony Ealy,DE,OAK,Oakland,371765,2018
,Albert McClellan,DE,2TM,#N/A,371765,2018
,Jonathan Cooper,OG,WAS,Washington,371765,2018
1796,De'Vante Harris,DB,TAM,Tampa,370588,2018
,Rees Odhiambo,OG,ARI,Arizona,370588,2018
1798,Cam Sims,WR,WAS,Washington,369882,2018
1799,Colby Wadman,P,DEN,Denver,367055,2018
1800,Olasunkanmi Adeniyi,DE,PIT,Pittsburgh,363000,2018
,Jake Kumerow,WR,GNB,Green Bay,363000,2018
,Davontae Harris,CB,CIN,Cincinnati,363000,2018
,R.J. McIntosh,DT,NYG,NY Giants,363000,2018
,Marcell Harris,S,SFO,San Francisco,363000,2018
,Tyquan Lewis,DE,IND,Indianapolis,363000,2018
1806,Ukeme Eligwe,OLB,NYG,NY Giants,359118,2018
1807,Xavier Woodson-Luster,LB,CLE,Cleveland,359117,2018
,Giorgio Tavecchio,K,ATL,Atlanta,359117,2018
1809,David Williams,RB,JAX,Jacksonville,338824,2018
1810,Tyrone Swoopes,TE,SEA,Seattle,338820,2018
,Michael Badgley,K,LAC,Los Angeles,338820,2018
1812,Riley Bullough,ILB,TAM,Tampa,326471,2018
1813,Gino Gradkowski,G,DEN,Denver,325297,2018
1814,Kevin Minter,ILB,TAM,Tampa,325294,2018
,Travaris Cadet,RB,CAR,Carolina,325294,2018
,Patrick Omameh,G,2TM,#N/A,325294,2018
,Deonte Thompson,WR,2TM,#N/A,325294,2018
1818,Mark Sanchez,QB,WAS,Washington,322941,2018
1819,Deontay Burnett,WR,NYJ,NY Jets,310585,2018
1820,Juston Burris,CB,2TM,#N/A,296471,2018
1821,Deon Yelder,TE,KAN,Kansas City,282350,2018
1822,Cyrus Kouandjio,OT,DEN,Denver,278826,2018
1823,Kasim Edebali,OLB,CIN,Cincinnati,278824,2018
,David Amerson,CB,ARI,Arizona,278824,2018
1825,Matthew Dayes,RB,SFO,San Francisco,261176,2018
,Obi Melifonwu,SS,NWE,New England,261176,2018
,Isaiah McKenzie,WR,2TM,#N/A,261176,2018
1828,Martrell Spaight,OLB,2TM,#N/A,259413,2018
,Ben Koyack,TE,JAX,Jacksonville,259413,2018
1830,Jeff Richards,CB,LAC,Los Angeles,254115,2018
,River Cracraft,WR,DEN,Denver,254115,2018
,Colby Gossett,G,ARI,Arizona,254115,2018
1833,Jon Condo,LB,ATL,Atlanta,238824,2018
1834,Brandon Bell,OLB,CIN,Cincinnati,228529,2018
,De'Vante Bausby,DB,PHI,Philadelphia,228529,2018
1836,Quadree Henderson,WR,NYG,NY Giants,225880,2018
,Will Redmond,CB,GNB,Green Bay,225880,2018
,Zack Golditch,G,ARI,Arizona,225880,2018
1839,Josh Andrews,G,IND,Indianapolis,222354,2018
,Christian Ringo,DE,2TM,#N/A,222354,2018
,Jonathan Williams,RB,NOR,New Orleans,222354,2018
1842,Joe Barksdale,OL,2TM,#N/A,212294,2018
1843,Tre'von Johnson,LB,LAC,Los Angeles,197645,2018
1844,Trent Brown,OT,NWE,New England,190700,2018
1845,Charcandrick West,RB,KAN,Kansas City,185882,2018
,Damontre Moore,DE,OAK,Oakland,185882,2018
,Chandler Catanzaro,K,2TM,#N/A,185882,2018
1848,Thurston Armbrister,LB,ARI,Arizona,185295,2018
,Nicholas Grigsby,LB,2TM,#N/A,185295,2018
1850,Darren Waller,WR,OAK,Oakland,185294,2018
,Matt Darr,P,BUF,Buffalo,185294,2018
,Temarrick Hemingway,TE,DEN,Denver,185294,2018
1853,D.J. Swearinger,FS,WAS,Washington,176471,2018
1854,Keon Hatcher,WR,OAK,Oakland,169410,2018
,Chris Jones,CB,ARI,Arizona,169410,2018
,Niles Scott,NT,CIN,Cincinnati,169410,2018
1857,Kyle Kalis,OG,CLE,Cleveland,163325,2018
1858,James Onwualu,OLB,SFO,San Francisco,163235,2018
,David Rivers,CB,TAM,Tampa,163235,2018
,Cameron Malveaux,DE,2TM,#N/A,163235,2018
,Will Holden,OT,ARI,Arizona,163235,2018
1862,Derek Newton,OL,NOR,New Orleans,161471,2018
1863,Bronson Kaufusi,DE,NYJ,NY Jets,148236,2018
,Denzel Rice,DB,2TM,#N/A,148236,2018
1865,Craig James,CB,MIN,Minnesota,141175,2018
,Ben Braden,OG,NYJ,NY Jets,141175,2018
1867,Marcus Williams,CB,2TM,#N/A,139412,2018
,Kai Forbath,K,JAX,Jacksonville,139412,2018
1869,Kenny Ladler,FS,2TM,#N/A,130588,2018
,Trey Edmunds,RB,PIT,Pittsburgh,130588,2018
,Vontarrius Dora,LB,ARI,Arizona,130588,2018
,Colin Holba,LS,SFO,San Francisco,130588,2018
1873,Timon Parris,T,WAS,Washington,129200,2018
,Jeremy Clark,CB,NYJ,NY Jets,129200,2018
,Jeff Wilson,RB,SFO,San Francisco,129200,2018
,Grant Haley,CB,NYG,NY Giants,129200,2018
,KhaDarel Hodge,WR,LAR,Los Angeles,129200,2018
,Taquan Mizzell,RB,CHI,Chicago,129200,2018
,Lyndon Johnson,DL,JAX,Jacksonville,129200,2018
,Levi Wallace,CB,BUF,Buffalo,129200,2018
,Jimmy Murray,OL,KAN,Kansas City,129200,2018
,Godwin Igwebuike,FS,2TM,#N/A,129200,2018
,Gus Edwards,RB,BAL,Baltimore,129200,2018
,Robert Spillane,LB,TEN,Tennessee,129200,2018
,Jalen Tolliver,WR,ARI,Arizona,129200,2018
,Brendan Langley,CB,DEN,Denver,129200,2018
,Cam Phillips,WR,BUF,Buffalo,129200,2018
,Dean Marlowe,S,BUF,Buffalo,129200,2018
,Jeff Holland,DE,DEN,Denver,129200,2018
,Nelson Agholor,WR,PHI,Philadelphia,129200,2018
,Corey Thompson,LB,BUF,Buffalo,129200,2018
,Garrett Griffin,TE,NOR,New Orleans,129200,2018
,Storm Norton,OT,MIN,Minnesota,129200,2018
,Chris Worley,OLB,CIN,Cincinnati,129200,2018
,Pita Taumoepenu,OLB,SFO,San Francisco,129200,2018
,C.J. Goodwin,WR,DAL,Dallas,129200,2018
,Cole Croston,OT,NWE,New England,129200,2018
,Jesus Wilson,WR,TAM,Tampa,129200,2018
,Elijhaa Penny,RB,NYG,NY Giants,129200,2018
,Gabe Wright,DT,OAK,Oakland,129200,2018
,Leonte Carroo,WR,MIA,Miami,129200,2018
,Steven Dunbar,WR,SFO,San Francisco,129200,2018
,Denver Kirkland,OG,OAK,Oakland,129200,2018
,Cassanova McKinzy,LB,WAS,Washington,129200,2018
,Boston Scott,RB,PHI,Philadelphia,129200,2018
,Branden Jackson,DE,SEA,Seattle,129200,2018
,Quenton Meeks,CB,JAX,Jacksonville,129200,2018
,Jonathan Woodard,DE,MIA,Miami,129200,2018
,Trevor Bates,LB,DET,Detroit,129200,2018
,Saeed Blacknall,WR,OAK,Oakland,129200,2018
,Chris Lacy,WR,DET,Detroit,129200,2018
,Joshua Kalu,CB,TEN,Tennessee,129200,2018
,Dominique Hatfield,CB,LAR,Los Angeles,129200,2018
,Robertson Daniel,DB,BAL,Baltimore,129200,2018
,Mose Frazier,WR,CAR,Carolina,129200,2018
,Jawill Davis,WR,NYG,NY Giants,129200,2018
,Richard Jarvis,LB,ATL,Atlanta,129200,2018
,Matt Flanagan,TE,WAS,Washington,129200,2018
,Nick Mullens,QB,SFO,San Francisco,129200,2018
,James Looney,DE,GNB,Green Bay,129200,2018
,Kapri Bibbs,RB,2TM,#N/A,129200,2018
,Kyle Fuller,C,WAS,Washington,129200,2018
,Marcell Ateman,WR,OAK,Oakland,129200,2018
,Chandon Sullivan,CB,PHI,Philadelphia,129200,2018
,Garrett Dickerson,TE,NYG,NY Giants,129200,2018
,Lance Lenoir,WR,DAL,Dallas,129200,2018
,Mo Alie-Cox,TE,IND,Indianapolis,129200,2018
,Mike Love,DE,BUF,Buffalo,129200,2018
,Trenton Scott,T,LAC,Los Angeles,129200,2018
,Jason Cabinda,ILB,OAK,Oakland,129200,2018
,Nick DeLuca,LB,JAX,Jacksonville,129200,2018
,Darvin Kidsy,WR,WAS,Washington,129200,2018
,Brian Parker,TE,DEN,Denver,129200,2018
,C.J. Reavis,S,JAX,Jacksonville,129200,2018
,Mike Ford,CB,DET,Detroit,129200,2018
,Jalen Davis,CB,MIA,Miami,129200,2018
,Dalyn Dawkins,RB,TEN,Tennessee,129200,2018
,Chad Beebe,WR,MIN,Minnesota,129200,2018
,David Grinnage,TE,JAX,Jacksonville,129200,2018
,Dontrell Hilliard,RB,CLE,Cleveland,129200,2018
,Isaac Asiata,OG,MIA,Miami,129200,2018
,Brandon Wilds,RB,JAX,Jacksonville,129200,2018
,Ross Dwelley,TE,SFO,San Francisco,129200,2018
,Gehrig Dieter,WR,KAN,Kansas City,129200,2018
,Pasoni Tasini,DT,ARI,Arizona,129200,2018
,KeiVarae Russell,CB,CIN,Cincinnati,129200,2018
,Emmanuel Moseley,CB,SFO,San Francisco,129200,2018
,Keith Ford,RB,BUF,Buffalo,129200,2018
,Ryan Neal,DB,ATL,Atlanta,129200,2018
,Justin Jackson,RB,LAC,Los Angeles,129200,2018
,Tim White,WR,BAL,Baltimore,129200,2018
,Dare Ogunbowale,RB,TAM,Tampa,129200,2018
,Demone Harris,DE,TAM,Tampa,129200,2018
,Maurice Smith,FS,MIA,Miami,129200,2018
,Taylor Hearn,OG,CAR,Carolina,129200,2018
,Tyler Lancaster,DL,GNB,Green Bay,129200,2018
,Jamiyus Pittman,DT,MIA,Miami,129200,2018
,James Ferentz,C,NWE,New England,129200,2018
,Daurice Fountain,WR,IND,Indianapolis,129200,2018
,Jeremiah McKinnon,DB,CLE,Cleveland,129200,2018
,Dee Delaney,CB,JAX,Jacksonville,129200,2018
,Dallin Leavitt,S,OAK,Oakland,129200,2018
,Alonzo Russell,WR,NYG,NY Giants,129200,2018
,Adam Pankey,OG,GNB,Green Bay,129200,2018
,Brian Allen,CB,PIT,Pittsburgh,129200,2018
